EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
TOOL_HOVER,68575,9/26/2024 3:10:17 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_SELECTED,68618,9/26/2024 3:10:17 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,,Gauze Wrap,
TOOL_HOVER,69284,9/26/2024 3:10:18 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,69575,9/26/2024 3:10:18 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Hemostatic Gauze,
TOOL_HOVER,70575,9/26/2024 3:10:19 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,70686,9/26/2024 3:10:19 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,71186,9/26/2024 3:10:20 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,71686,9/26/2024 3:10:20 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Gauze Wrap,
TOOL_HOVER,72075,9/26/2024 3:10:21 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
TOOL_HOVER,72589,9/26/2024 3:10:21 PM,4cb02ae3-9cb5-40e5-aac9-1aed73c2ffc6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,Chest Seal,
